row ID,row m/z,row retention time,20220601_100AGC_pluskal_mce_1D1_A1_id.mzML Peak area,VGF141_H06_pos.mzML Peak area,VGF141_A07_pos.mzML Peak area,VGF141_G06_pos.mzML Peak area,VGF142_A05_pos.mzML Peak area,VGF142_B03_pos.mzML Peak area,ThyW01_500ppm_cent_pos.mzML Peak area,Thy50_01_500ppm_cent_pos.mzML Peak area,ThyE01_500ppm_cent_pos.mzML Peak area,ThyW02_500ppm_cent_pos.mzML Peak area,ThyE02_500ppm_cent_pos.mzML Peak area,Thy50_02_500ppm_cent_pos.mzML Peak area,D Score,MD Score,type,elemental composition,identification,same composition,adduct ion,same peak,C10 loss,C10 loss_ion_pair,C10 loss_intensity_pair,C10 loss_score,C11 loss,C11 loss_ion_pair,C11 loss_intensity_pair,C11 loss_score,C9 loss,C9 loss_ion_pair,C9 loss_intensity_pair,C9 loss_score,C3 loss,C3 loss_ion_pair,C3 loss_intensity_pair,C3 loss_score,C2 loss,C2 loss_ion_pair,C2 loss_intensity_pair,C2 loss_score,C7 loss,C7 loss_ion_pair,C7 loss_intensity_pair,C7 loss_score,C15 ion,C15 ion_intensity,C15 ion_score,C17 ion,C17 ion_intensity,C17 ion_score,C18 ion,C18 ion_intensity,C18 ion_score,C19 ion,C19 ion_intensity,C19 ion_score,C20 ion,C20 ion_intensity,C20 ion_score,Acyl A ion,Acyl A ion_intensity,Acyl A ion_score,Acyl B ion,Acyl B ion_intensity,Acyl B ion_score,C5 ion,C5 ion_intensity,C5 ion_score,C6 ion,C6 ion_intensity,C6 ion_score
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H20O1,110000,1.1,C19H20O2,110000,1.1,C20H22O3,100000,1,C7H4O,490000,4.9,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H20O1,110000,1.1,C19H20O2,110000,1.1,C20H22O3,100000,1,C6H6O,62000,0.62,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H20O1,110000,1.1,C19H22O3,87000,0.87,C20H22O3,100000,1,C7H4O,490000,4.9,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H20O1,110000,1.1,C19H22O3,87000,0.87,C20H22O3,100000,1,C6H6O,62000,0.62,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H22O2,59000,0.59,C19H24O4,320000,3.2,C20H22O3,100000,1,C7H4O,490000,4.9,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H22O2,59000,0.59,C19H24O4,320000,3.2,C20H22O3,100000,1,C6H6O,62000,0.62,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H22O2,59000,0.59,C19H20O2,110000,1.1,C20H22O3,100000,1,C7H4O,490000,4.9,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H22O2,59000,0.59,C19H20O2,110000,1.1,C20H22O3,100000,1,C6H6O,62000,0.62,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H22O2,59000,0.59,C19H22O3,87000,0.87,C20H22O3,100000,1,C7H4O,490000,4.9,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44759,487.2326,9.4,0,0,0,0,0,0,715387.6,2554206.2,0,0,0,0,20,0,D,C27H34O8,possibly known,orthobenzoate 2,[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H24O4 / C17H20O2,74000.0 / 270000.0,0.8039,none,none,none,none,none,none,none,none,C15H18O2,18000,0.18,C17H16O1,32000,0.32,C18H22O2,59000,0.59,C19H22O3,87000,0.87,C20H22O3,100000,1,C6H6O,62000,0.62,none,none,none,C5H4O,12000,0.12,C6H6O,62000,0.62
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O3,4500,0.045,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O3,4500,0.045,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O3,4500,0.045,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O3,4500,0.045,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O3,4500,0.045,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O3,4500,0.045,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H16O2,2900,0.029,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H16O2,2900,0.029,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H16O2,2900,0.029,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H16O2,2900,0.029,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H16O2,2900,0.029,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H16O2,2900,0.029,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O2,2400,0.024,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O2,2400,0.024,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O2,2400,0.024,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O2,2400,0.024,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O2,2400,0.024,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H16O3,10000,0.1,C18H18O2,2400,0.024,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O3,4500,0.045,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O3,4500,0.045,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O3,4500,0.045,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O3,4500,0.045,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O3,4500,0.045,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O3,4500,0.045,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H16O2,2900,0.029,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H16O2,2900,0.029,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H16O2,2900,0.029,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H16O2,2900,0.029,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H16O2,2900,0.029,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H16O2,2900,0.029,C19H18O3,3600,0.036,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O2,2400,0.024,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O2,2400,0.024,C19H18O4,4100,0.041,C20H20O5,8100,0.081,C6H6O,18000,0.18,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
44789,605.2959,9.4,0,0,0,0,0,0,11504.392,46745.54,0,0,0,0,17,0,D,C32H44O11,possibly known,"tianchaterpene A, genkwadane I, pimelotide B, pimelotide D",[M+H]+,none,none,none,none,none,none,none,none,none,none,none,none,none,C3H4O2,C20H20O5 / C17H16O3,8100.0 / 10000.0,0.0748,C2H4O2,C22H24O7 / C20H20O5,1500.0 / 8100.0,0.0202,none,none,none,none,none,none,none,C17H18O3,2000,0.02,C18H18O2,2400,0.024,C19H20O4,3600,0.036,C20H20O5,8100,0.081,C10H14O,47000,0.47,none,none,none,C5H4O,32000,0.32,C6H6O,18000,0.18
